# These data by Brian Coleman G4NNS, Redenham Observatory

# Change these data for each separate Observation, others also if necessary
Observation.Date,2012-11-01,Date,YearMonthDay,The Date of this set of observations
Observation.Time,03:09:00,Time,HourMinSec,The Time of this set of observations
Observation.Notes,Hydrogen Line Spectra,String,Dimensionless,The Observation Notes
Instrument.Antenna.GalacticLatitude,+00:00:00,GalacticLatitude,DegMinSec,The Galactic Latitude at which the antenna is pointing for these observations
Instrument.Antenna.GalacticLongitude,160:00:00,GalacticLongitude,DegMinSec,The Galactic Longitude at which the antenna is pointing for these observations

# These data are PLACEHOLDERS, awaiting calculation of the Velocity of the Local Standard of Rest
Observation.VLSR.Declination,+00:00:00,Declination,DegMinSec,The Declination of the VLSR calculation PLACEHOLDER
Observation.VLSR.RightAscension,00:00:00,RightAscension,HourMinSec,The Right Ascension of the VLSR calculation PLACEHOLDER
Observation.VLSR.Value,00.00,DecimalDouble,m s-1,The result of the VLSR calculation in metres per second PLACEHOLDER

# VLSR Constants
Observation.VLSR.ReferenceFrame,Geocentric,String,Dimensionless,The Reference Frame of the VLSR calculation
Observation.VLSR.Epoch,J2000.0,String,Years,The Epoch of the VLSR calculation in Years

# These data are common to the set of Observations

Instrument.Antenna.Beamwidth,3.0,Angle,Degrees,The beamwidth of the antenna at the frequency of observation
Instrument.Receiver.Bandwidth,12.5,DecimalFloat,kHz,The final IF bandwidth of the Receiver measurement system
Instrument.Receiver.SamplePeriod,0.3,DecimalFloat,Seconds,The sampling period of the Receiver measurement system
Instrument.Receiver.TimeConstant,0.1,DecimalFloat,Seconds,The time constant of the Receiver measurement system

Observation.Axis.Label.X,Frequency,String,Dimensionless,The X axis
Observation.Axis.Label.Y.0,Data Value,String,Dimensionless,The Y axis

Observation.Channel.Colour.0,r=255 g=000 b=000,ColourData,Dimensionless,The Colour of the Channel 0 graph
Observation.Channel.Count,1,DecimalInteger,Dimensionless,The number of data channels
Observation.Channel.DataType.0,DecimalFloat,DataType,Dimensionless,The DataType of Channel 0
Observation.Channel.Description.0,The Receiver output signal,String,Dimensionless,The description of Channel 0
Observation.Channel.Name.0,Signal,String,Dimensionless,The name of Channel 0
Observation.Channel.Units.0,Volts,Units,Dimensionless,The DataType of Channel 0

Observation.Title,Hydrogen Line Spectrum,String,Dimensionless,The title for the Chart

Observatory.Country,GB,String,Dimensionless,The Country containing the Observatory (ISO 3166)
Observatory.Description,"Redenham is near Andover Hampshire southern England",String,Dimensionless,The description of the Observatory
Observatory.HASL,110.0,DecimalFloat,m,The Height of the Observatory above Sea Level in metres
Observatory.Latitude,+51:14:53.1,Latitude,DegMinSec,The Latitude of the Observatory (North is positive) -89:59:59.9999 to +00:00:00.0000 to +89:59:59.9999
Observatory.Longitude,+001:34:15.6,Longitude,DegMinSec,The Longitude of the Observatory (West is positive) -179:59:59.9999 to +000:00:00.0000 to +179:59:59.9999
Observatory.MaidenheadLocator,IO91ff,String,Dimensionless,The MaidenheadLocator of the Observatory
Observatory.Name,Redenham Observatory,String,Dimensionless,The name of the Observatory supplying data
Observatory.Notes,Hydrogen Line Spectra,String,Dimensionless,The Observatory Notes
Observatory.TimeZone,GMT+00:00,TimeZone,Dimensionless,The TimeZone containing the Observatory GMT-23:59 to GMT+00:00 to GMT+23:59

Observer.Contact.Email,brian-coleman@tiscali.co.uk,String,Dimensionless,Brian Coleman email address
Observer.Contact.URL,http://myweb.tiscali.co.uk/g4nns/radast.html,URL,Dimensionless,The URL of Redenham Observatory
Observer.Country,GB,String,Dimensionless,The Country containing the Observer (ISO 3166)
Observer.Description,Brian Coleman G4NNS,String,Dimensionless,The description of the Observer
Observer.Name,Brian Coleman,String,Dimensionless,The name of the Observer
Observer.Notes,Hydrogen Line Spectra,String,Dimensionless,The Observer Notes

1420,3.1
1420.02,3.15
1420.04,3.03
1420.06,2.88
1420.08,2.81
1420.1,2.86
1420.12,2.82
1420.14,2.82
1420.16,2.96
1420.18,3.25
1420.2,3.14
1420.22,3.16
1420.24,3.17
1420.26,3.17
1420.28,3.01
1420.3,3.08
1420.32,3.17
1420.34,2.95
1420.36,3.1
1420.38,3.1
1420.4,3.19
1420.42,3.55
1420.44,3.99
1420.46,4.32
1420.48,4.59
1420.5,4.41
1420.52,4.34
1420.54,4.6
1420.56,4.6
1420.58,4.72
1420.6,4.72
1420.62,4.58
1420.64,4.27
1420.66,3.89
1420.68,3.68
1420.7,3.3
1420.72,3.1
1420.74,3.07
1420.76,3.01
1420.78,2.97
1420.8,2.78
1420.82,2.9
1420.84,2.72
1420.86,2.76
1420.88,2.72
1420.9,2.68
1420.92,2.6
1420.94,2.6
1420.96,2.51
1420.98,2.51
1421,2.57
